IpAddress;Test Number;Metric;Value
10.146.2.73;20;rttOutSec.sd;0
10.146.2.73;21;rttOutSec.sd;0
10.146.2.73;22;rttOutSec.sd;0
10.146.2.73;23;rttOutSec.sd;0
10.146.2.73;24;rttOutSec.sd;0
10.146.2.73;25;rttOutSec.sd;0
10.146.2.73;26;rttOutSec.sd;0
10.146.2.73;27;rttOutSec.sd;0
10.146.2.73;28;rttOutSec.sd;0
10.146.2.73;29;rttOutSec.sd;0
10.146.2.73;30;rttOutSec.sd;0
10.146.2.73;31;rttOutSec.sd;0
10.146.2.73;32;rttOutSec.sd;0
10.146.2.73;33;rttOutSec.sd;0
10.146.2.73;34;rttOutSec.sd;0
10.146.2.73;35;rttOutSec.sd;0
10.146.2.73;36;rttOutSec.sd;0
10.146.2.73;37;rttOutSec.sd;0
10.146.2.73;38;rttOutSec.sd;0
10.146.2.73;39;rttOutSec.sd;0
10.146.2.73;40;rttOutSec.sd;0
10.146.2.73;41;rttOutSec.sd;0
10.146.2.73;42;rttOutSec.sd;0
10.146.2.73;43;rttOutSec.sd;0
10.146.2.73;44;rttOutSec.sd;0
10.146.2.73;45;rttOutSec.sd;0
10.146.2.73;46;rttOutSec.sd;0
10.146.2.73;47;rttOutSec.sd;0
10.146.2.73;48;rttOutSec.sd;0
10.146.2.73;49;rttOutSec.sd;0
10.146.2.73;50;rttOutSec.sd;0
10.146.2.73;51;rttOutSec.sd;0
10.146.2.73;52;rttOutSec.sd;0
10.146.2.73;53;rttOutSec.sd;0
10.146.2.73;54;rttOutSec.sd;0
10.146.2.73;55;rttOutSec.sd;0
10.146.2.73;56;rttOutSec.sd;0
10.146.2.73;57;rttOutSec.sd;0
10.146.2.73;58;rttOutSec.sd;0
10.146.2.73;59;rttOutSec.sd;0
10.146.2.73;60;rttOutSec.sd;0
10.146.2.73;61;rttOutSec.sd;0
10.146.2.73;62;rttOutSec.sd;0
10.146.2.73;63;rttOutSec.sd;0
10.146.2.73;64;rttOutSec.sd;0
10.146.2.73;65;rttOutSec.sd;0
10.146.2.73;66;rttOutSec.sd;0
10.146.2.73;67;rttOutSec.sd;0
10.146.2.73;68;rttOutSec.sd;0
10.146.2.73;69;rttOutSec.sd;0
10.146.2.73;70;rttOutSec.sd;0
10.146.2.73;71;rttOutSec.sd;0
10.146.2.73;72;rttOutSec.sd;0
10.146.2.73;73;rttOutSec.sd;0
10.146.2.73;74;rttOutSec.sd;0
10.146.2.73;75;rttOutSec.sd;0
10.146.2.73;76;rttOutSec.sd;0
10.146.2.73;77;rttOutSec.sd;0
10.146.2.73;78;rttOutSec.sd;0
10.146.2.73;79;rttOutSec.sd;0
10.146.2.73;80;rttOutSec.sd;0
10.146.2.73;81;rttOutSec.sd;0
10.146.2.73;82;rttOutSec.sd;0
10.146.2.73;83;rttOutSec.sd;0
10.146.2.73;84;rttOutSec.sd;0
10.146.2.73;85;rttOutSec.sd;0
10.146.2.73;86;rttOutSec.sd;0
10.146.2.73;87;rttOutSec.sd;0
10.146.2.73;88;rttOutSec.sd;0
10.146.2.73;89;rttOutSec.sd;0
10.146.2.73;90;rttOutSec.sd;0
10.146.2.73;91;rttOutSec.sd;0
10.146.2.73;92;rttOutSec.sd;0
10.146.2.73;93;rttOutSec.sd;0
10.146.2.73;94;rttOutSec.sd;0
10.146.2.73;95;rttOutSec.sd;0
10.146.2.73;96;rttOutSec.sd;0
10.146.2.73;97;rttOutSec.sd;0
10.146.2.73;98;rttOutSec.sd;0
10.146.2.73;99;rttOutSec.sd;0
10.146.2.73;100;rttOutSec.sd;0
10.146.2.73;1;rttOutSec.ds;0
10.146.2.73;2;rttOutSec.ds;0
10.146.2.73;3;rttOutSec.ds;0
10.146.2.73;4;rttOutSec.ds;0
10.146.2.73;5;rttOutSec.ds;0
10.146.2.73;6;rttOutSec.ds;0
10.146.2.73;7;rttOutSec.ds;0
10.146.2.73;8;rttOutSec.ds;0
10.146.2.73;9;rttOutSec.ds;0
10.146.2.73;10;rttOutSec.ds;0
10.146.2.73;11;rttOutSec.ds;0
10.146.2.73;12;rttOutSec.ds;0
10.146.2.73;13;rttOutSec.ds;0
10.146.2.73;14;rttOutSec.ds;0
10.146.2.73;15;rttOutSec.ds;0
10.146.2.73;16;rttOutSec.ds;0
10.146.2.73;17;rttOutSec.ds;0
10.146.2.73;18;rttOutSec.ds;0
10.146.2.73;19;rttOutSec.ds;0
10.146.2.73;20;rttOutSec.ds;0
10.146.2.73;21;rttOutSec.ds;0
10.146.2.73;22;rttOutSec.ds;0
10.146.2.73;23;rttOutSec.ds;0
10.146.2.73;24;rttOutSec.ds;0
10.146.2.73;25;rttOutSec.ds;0
10.146.2.73;26;rttOutSec.ds;0
10.146.2.73;27;rttOutSec.ds;0
10.146.2.73;28;rttOutSec.ds;0
10.146.2.73;29;rttOutSec.ds;0
10.146.2.73;30;rttOutSec.ds;0
10.146.2.73;31;rttOutSec.ds;0
10.146.2.73;32;rttOutSec.ds;0
10.146.2.73;33;rttOutSec.ds;0
10.146.2.73;34;rttOutSec.ds;0
10.146.2.73;35;rttOutSec.ds;0
10.146.2.73;36;rttOutSec.ds;0
10.146.2.73;37;rttOutSec.ds;0
10.146.2.73;38;rttOutSec.ds;0
10.146.2.73;39;rttOutSec.ds;0
10.146.2.73;40;rttOutSec.ds;0
10.146.2.73;41;rttOutSec.ds;0
10.146.2.73;42;rttOutSec.ds;0
10.146.2.73;43;rttOutSec.ds;0
10.146.2.73;44;rttOutSec.ds;0
10.146.2.73;45;rttOutSec.ds;0
10.146.2.73;46;rttOutSec.ds;0
10.146.2.73;47;rttOutSec.ds;0
10.146.2.73;48;rttOutSec.ds;0
10.146.2.73;49;rttOutSec.ds;0
10.146.2.73;50;rttOutSec.ds;0
10.146.2.73;51;rttOutSec.ds;0
10.146.2.73;52;rttOutSec.ds;0
10.146.2.73;53;rttOutSec.ds;0
10.146.2.73;54;rttOutSec.ds;0
10.146.2.73;55;rttOutSec.ds;0
10.146.2.73;56;rttOutSec.ds;0
10.146.2.73;57;rttOutSec.ds;0
10.146.2.73;58;rttOutSec.ds;0
10.146.2.73;59;rttOutSec.ds;0
10.146.2.73;60;rttOutSec.ds;0
10.146.2.73;61;rttOutSec.ds;0
10.146.2.73;62;rttOutSec.ds;0
10.146.2.73;63;rttOutSec.ds;0
10.146.2.73;64;rttOutSec.ds;0
10.146.2.73;65;rttOutSec.ds;0
10.146.2.73;66;rttOutSec.ds;0
10.146.2.73;67;rttOutSec.ds;0
10.146.2.73;68;rttOutSec.ds;0
10.146.2.73;69;rttOutSec.ds;0
10.146.2.73;70;rttOutSec.ds;0
10.146.2.73;71;rttOutSec.ds;0
10.146.2.73;72;rttOutSec.ds;0
10.146.2.73;73;rttOutSec.ds;0
10.146.2.73;74;rttOutSec.ds;0
10.146.2.73;75;rttOutSec.ds;0
10.146.2.73;76;rttOutSec.ds;0
10.146.2.73;77;rttOutSec.ds;0
10.146.2.73;78;rttOutSec.ds;0
10.146.2.73;79;rttOutSec.ds;0
10.146.2.73;80;rttOutSec.ds;0
10.146.2.73;81;rttOutSec.ds;0
10.146.2.73;82;rttOutSec.ds;0
10.146.2.73;83;rttOutSec.ds;0
10.146.2.73;84;rttOutSec.ds;0
10.146.2.73;85;rttOutSec.ds;0
10.146.2.73;86;rttOutSec.ds;0
10.146.2.73;87;rttOutSec.ds;0
10.146.2.73;88;rttOutSec.ds;0
10.146.2.73;89;rttOutSec.ds;0
10.146.2.73;90;rttOutSec.ds;0
10.146.2.73;91;rttOutSec.ds;0
10.146.2.73;92;rttOutSec.ds;0
10.146.2.73;93;rttOutSec.ds;0
10.146.2.73;94;rttOutSec.ds;0
10.146.2.73;95;rttOutSec.ds;0
10.146.2.73;96;rttOutSec.ds;0
10.146.2.73;97;rttOutSec.ds;0
10.146.2.73;98;rttOutSec.ds;0
10.146.2.73;99;rttOutSec.ds;0
10.146.2.73;100;rttOutSec.ds;0
10.161.71.250;1;rttPktTransmit;100
10.161.71.250;2;rttPktTransmit;100
10.161.71.250;3;rttPktTransmit;100
10.161.71.250;4;rttPktTransmit;100
10.161.71.250;5;rttPktTransmit;100
10.161.71.250;6;rttPktTransmit;100
10.161.71.250;7;rttPktTransmit;100
10.161.71.250;8;rttPktTransmit;100
10.161.71.250;9;rttPktTransmit;100
10.161.71.250;10;rttPktTransmit;100
10.161.71.250;11;rttPktTransmit;100
10.161.71.250;12;rttPktTransmit;100
10.161.71.250;13;rttPktTransmit;100
10.161.71.250;14;rttPktTransmit;100
10.161.71.250;15;rttPktTransmit;100
10.161.71.250;16;rttPktTransmit;100
10.161.71.250;17;rttPktTransmit;100
10.161.71.250;18;rttPktTransmit;100
10.161.71.250;19;rttPktTransmit;100
10.161.71.250;20;rttPktTransmit;100
10.161.71.250;21;rttPktTransmit;100
10.161.71.250;22;rttPktTransmit;100
10.161.71.250;23;rttPktTransmit;100
10.161.71.250;24;rttPktTransmit;100
10.161.71.250;25;rttPktTransmit;100
10.161.71.250;26;rttPktTransmit;100
10.161.71.250;27;rttPktTransmit;100
10.161.71.250;28;rttPktTransmit;100
10.161.71.250;29;rttPktTransmit;100
10.161.71.250;30;rttPktTransmit;100
10.161.71.250;31;rttPktTransmit;100
10.161.71.250;32;rttPktTransmit;100
10.161.71.250;33;rttPktTransmit;100
10.161.71.250;34;rttPktTransmit;100
10.161.71.250;35;rttPktTransmit;100
10.161.71.250;36;rttPktTransmit;100
10.161.71.250;37;rttPktTransmit;100
10.161.71.250;38;rttPktTransmit;100
10.161.71.250;39;rttPktTransmit;100
10.161.71.250;40;rttPktTransmit;100
10.161.71.250;41;rttPktTransmit;100
10.161.71.250;42;rttPktTransmit;100
10.161.71.250;43;rttPktTransmit;100
10.161.71.250;44;rttPktTransmit;100
10.161.71.250;45;rttPktTransmit;100
10.161.71.250;46;rttPktTransmit;100
10.161.71.250;47;rttPktTransmit;100
10.161.71.250;48;rttPktTransmit;100
10.161.71.250;49;rttPktTransmit;100
10.161.71.250;50;rttPktTransmit;100
10.161.71.250;51;rttPktTransmit;100
10.161.71.250;52;rttPktTransmit;100
10.161.71.250;53;rttPktTransmit;100
10.161.71.250;54;rttPktTransmit;100
10.161.71.250;55;rttPktTransmit;100
10.161.71.250;56;rttPktTransmit;100
10.161.71.250;57;rttPktTransmit;100
10.161.71.250;58;rttPktTransmit;100
10.161.71.250;59;rttPktTransmit;100
10.161.71.250;60;rttPktTransmit;100
10.161.71.250;61;rttPktTransmit;100
10.161.71.250;62;rttPktTransmit;100
10.161.71.250;63;rttPktTransmit;100
10.161.71.250;64;rttPktTransmit;100
10.161.71.250;65;rttPktTransmit;100
10.161.71.250;66;rttPktTransmit;100
10.161.71.250;67;rttPktTransmit;100
10.161.71.250;68;rttPktTransmit;100
10.161.71.250;69;rttPktTransmit;100
10.161.71.250;70;rttPktTransmit;100
10.161.71.250;71;rttPktTransmit;100
10.161.71.250;72;rttPktTransmit;100
10.161.71.250;73;rttPktTransmit;100
10.161.71.250;74;rttPktTransmit;100
10.161.71.250;75;rttPktTransmit;100
10.161.71.250;76;rttPktTransmit;100
10.161.71.250;77;rttPktTransmit;100
10.161.71.250;78;rttPktTransmit;100
10.161.71.250;79;rttPktTransmit;100
10.161.71.250;80;rttPktTransmit;100
10.161.71.250;81;rttPktTransmit;100
10.161.71.250;82;rttPktTransmit;100
10.161.71.250;83;rttPktTransmit;100
10.161.71.250;84;rttPktTransmit;100
10.161.71.250;85;rttPktTransmit;100
10.161.71.250;86;rttPktTransmit;100
10.161.71.250;87;rttPktTransmit;100
10.161.71.250;88;rttPktTransmit;100
10.161.71.250;89;rttPktTransmit;100
10.161.71.250;90;rttPktTransmit;100
10.161.71.250;91;rttPktTransmit;100
10.161.71.250;92;rttPktTransmit;100
10.161.71.250;93;rttPktTransmit;100
10.161.71.250;94;rttPktTransmit;100
10.161.71.250;95;rttPktTransmit;100
10.161.71.250;96;rttPktTransmit;100
10.161.71.250;97;rttPktTransmit;100
10.161.71.250;98;rttPktTransmit;100
10.161.71.250;99;rttPktTransmit;100
10.161.71.250;100;rttPktTransmit;100
10.161.71.250;1;rttPktLoss;0
10.161.71.250;2;rttPktLoss;0
10.161.71.250;3;rttPktLoss;0
10.161.71.250;4;rttPktLoss;0
10.161.71.250;5;rttPktLoss;0
10.161.71.250;6;rttPktLoss;0
10.161.71.250;7;rttPktLoss;0
10.161.71.250;8;rttPktLoss;0
10.161.71.250;9;rttPktLoss;0
10.161.71.250;10;rttPktLoss;0
10.161.71.250;11;rttPktLoss;0
10.161.71.250;12;rttPktLoss;0
10.161.71.250;13;rttPktLoss;0
10.161.71.250;14;rttPktLoss;0
10.161.71.250;15;rttPktLoss;0
10.161.71.250;16;rttPktLoss;0
10.161.71.250;17;rttPktLoss;0
10.161.71.250;18;rttPktLoss;0
10.161.71.250;19;rttPktLoss;0
10.161.71.250;20;rttPktLoss;0
10.161.71.250;21;rttPktLoss;0
10.161.71.250;22;rttPktLoss;0
10.161.71.250;23;rttPktLoss;0
10.161.71.250;24;rttPktLoss;0
10.161.71.250;25;rttPktLoss;0
10.161.71.250;26;rttPktLoss;0
10.161.71.250;27;rttPktLoss;0
10.161.71.250;28;rttPktLoss;0
10.161.71.250;29;rttPktLoss;0
10.161.71.250;30;rttPktLoss;0
10.161.71.250;31;rttPktLoss;0
10.161.71.250;32;rttPktLoss;0
10.161.71.250;33;rttPktLoss;0
10.161.71.250;34;rttPktLoss;0
10.161.71.250;35;rttPktLoss;0
10.161.71.250;36;rttPktLoss;0
10.161.71.250;37;rttPktLoss;0
10.161.71.250;38;rttPktLoss;0
10.161.71.250;39;rttPktLoss;0
10.161.71.250;40;rttPktLoss;0
10.161.71.250;41;rttPktLoss;0
10.161.71.250;42;rttPktLoss;0
10.161.71.250;43;rttPktLoss;0
10.161.71.250;44;rttPktLoss;0
10.161.71.250;45;rttPktLoss;0
10.161.71.250;46;rttPktLoss;0
10.161.71.250;47;rttPktLoss;0
10.161.71.250;48;rttPktLoss;0
10.161.71.250;49;rttPktLoss;0
10.161.71.250;50;rttPktLoss;0
10.161.71.250;51;rttPktLoss;0
10.161.71.250;52;rttPktLoss;0
10.161.71.250;53;rttPktLoss;0
10.161.71.250;54;rttPktLoss;0
10.161.71.250;55;rttPktLoss;0
10.161.71.250;56;rttPktLoss;0
10.161.71.250;57;rttPktLoss;0
10.161.71.250;58;rttPktLoss;0
10.161.71.250;59;rttPktLoss;0
10.161.71.250;60;rttPktLoss;0
10.161.71.250;61;rttPktLoss;0
10.161.71.250;62;rttPktLoss;0
10.161.71.250;63;rttPktLoss;0
10.161.71.250;64;rttPktLoss;0
10.161.71.250;65;rttPktLoss;0
10.161.71.250;66;rttPktLoss;0
10.161.71.250;67;rttPktLoss;0
10.161.71.250;68;rttPktLoss;0
10.161.71.250;69;rttPktLoss;0
10.161.71.250;70;rttPktLoss;0
10.161.71.250;71;rttPktLoss;0
10.161.71.250;72;rttPktLoss;0
10.161.71.250;73;rttPktLoss;0
10.161.71.250;74;rttPktLoss;0
10.161.71.250;75;rttPktLoss;0
10.161.71.250;76;rttPktLoss;0
10.161.71.250;77;rttPktLoss;0
10.161.71.250;78;rttPktLoss;0
10.161.71.250;79;rttPktLoss;0
10.161.71.250;80;rttPktLoss;0
10.161.71.250;81;rttPktLoss;0
10.161.71.250;82;rttPktLoss;0
10.161.71.250;83;rttPktLoss;0
10.161.71.250;84;rttPktLoss;0
10.161.71.250;85;rttPktLoss;0
10.161.71.250;86;rttPktLoss;0
10.161.71.250;87;rttPktLoss;0
10.161.71.250;88;rttPktLoss;0
10.161.71.250;89;rttPktLoss;0
10.161.71.250;90;rttPktLoss;0
10.161.71.250;91;rttPktLoss;0
10.161.71.250;92;rttPktLoss;0
10.161.71.250;93;rttPktLoss;0
10.161.71.250;94;rttPktLoss;0
10.161.71.250;95;rttPktLoss;0
10.161.71.250;96;rttPktLoss;0
10.161.71.250;97;rttPktLoss;0
10.161.71.250;98;rttPktLoss;0
10.161.71.250;99;rttPktLoss;0
10.161.71.250;100;rttPktLoss;0
10.161.71.250;1;rttPktLoss.sd;0
10.161.71.250;2;rttPktLoss.sd;0
10.161.71.250;3;rttPktLoss.sd;0
10.161.71.250;4;rttPktLoss.sd;0
10.161.71.250;5;rttPktLoss.sd;0
10.161.71.250;6;rttPktLoss.sd;0
10.161.71.250;7;rttPktLoss.sd;0
10.161.71.250;8;rttPktLoss.sd;0
10.161.71.250;9;rttPktLoss.sd;0
10.161.71.250;10;rttPktLoss.sd;0
10.161.71.250;11;rttPktLoss.sd;0
10.161.71.250;12;rttPktLoss.sd;0
10.161.71.250;13;rttPktLoss.sd;0
10.161.71.250;14;rttPktLoss.sd;0
10.161.71.250;15;rttPktLoss.sd;0
10.161.71.250;16;rttPktLoss.sd;0
10.161.71.250;17;rttPktLoss.sd;0
10.161.71.250;18;rttPktLoss.sd;0
10.161.71.250;19;rttPktLoss.sd;0
10.161.71.250;20;rttPktLoss.sd;0
10.161.71.250;21;rttPktLoss.sd;0
10.161.71.250;22;rttPktLoss.sd;0
10.161.71.250;23;rttPktLoss.sd;0
10.161.71.250;24;rttPktLoss.sd;0
10.161.71.250;25;rttPktLoss.sd;0
10.161.71.250;26;rttPktLoss.sd;0
10.161.71.250;27;rttPktLoss.sd;0
10.161.71.250;28;rttPktLoss.sd;0
10.161.71.250;29;rttPktLoss.sd;0
10.161.71.250;30;rttPktLoss.sd;0
10.161.71.250;31;rttPktLoss.sd;0
10.161.71.250;32;rttPktLoss.sd;0
10.161.71.250;33;rttPktLoss.sd;0
10.161.71.250;34;rttPktLoss.sd;0
10.161.71.250;35;rttPktLoss.sd;0
10.161.71.250;36;rttPktLoss.sd;0
10.161.71.250;37;rttPktLoss.sd;0
10.161.71.250;38;rttPktLoss.sd;0
10.161.71.250;39;rttPktLoss.sd;0
10.161.71.250;40;rttPktLoss.sd;0
10.161.71.250;41;rttPktLoss.sd;0
10.161.71.250;42;rttPktLoss.sd;0
10.161.71.250;43;rttPktLoss.sd;0
10.161.71.250;44;rttPktLoss.sd;0
10.161.71.250;45;rttPktLoss.sd;0
10.161.71.250;46;rttPktLoss.sd;0
10.161.71.250;47;rttPktLoss.sd;0
10.161.71.250;48;rttPktLoss.sd;0
10.161.71.250;49;rttPktLoss.sd;0
10.161.71.250;50;rttPktLoss.sd;0
10.161.71.250;51;rttPktLoss.sd;0
10.161.71.250;52;rttPktLoss.sd;0
10.161.71.250;53;rttPktLoss.sd;0
10.161.71.250;54;rttPktLoss.sd;0
10.161.71.250;55;rttPktLoss.sd;0
10.161.71.250;56;rttPktLoss.sd;0
10.161.71.250;57;rttPktLoss.sd;0
10.161.71.250;58;rttPktLoss.sd;0
10.161.71.250;59;rttPktLoss.sd;0
10.161.71.250;60;rttPktLoss.sd;0
10.161.71.250;61;rttPktLoss.sd;0
10.161.71.250;62;rttPktLoss.sd;0
10.161.71.250;63;rttPktLoss.sd;0
10.161.71.250;64;rttPktLoss.sd;0
10.161.71.250;65;rttPktLoss.sd;0
10.161.71.250;66;rttPktLoss.sd;0
10.161.71.250;67;rttPktLoss.sd;0
10.161.71.250;68;rttPktLoss.sd;0
10.161.71.250;69;rttPktLoss.sd;0
10.161.71.250;70;rttPktLoss.sd;0
10.161.71.250;71;rttPktLoss.sd;0
10.161.71.250;72;rttPktLoss.sd;0
10.161.71.250;73;rttPktLoss.sd;0
10.161.71.250;74;rttPktLoss.sd;0
10.161.71.250;75;rttPktLoss.sd;0
10.161.71.250;76;rttPktLoss.sd;0
10.161.71.250;77;rttPktLoss.sd;0
10.161.71.250;78;rttPktLoss.sd;0
10.161.71.250;79;rttPktLoss.sd;0
10.161.71.250;80;rttPktLoss.sd;0
10.161.71.250;81;rttPktLoss.sd;0
10.161.71.250;82;rttPktLoss.sd;0
10.161.71.250;83;rttPktLoss.sd;0
10.161.71.250;84;rttPktLoss.sd;0
10.161.71.250;85;rttPktLoss.sd;0
10.161.71.250;86;rttPktLoss.sd;0
10.161.71.250;87;rttPktLoss.sd;0
10.161.71.250;88;rttPktLoss.sd;0
10.161.71.250;89;rttPktLoss.sd;0
10.161.71.250;90;rttPktLoss.sd;0
10.161.71.250;91;rttPktLoss.sd;0
10.161.71.250;92;rttPktLoss.sd;0
10.161.71.250;93;rttPktLoss.sd;0
10.161.71.250;94;rttPktLoss.sd;0
10.161.71.250;95;rttPktLoss.sd;0
10.161.71.250;96;rttPktLoss.sd;0
10.161.71.250;97;rttPktLoss.sd;0
10.161.71.250;98;rttPktLoss.sd;0
10.161.71.250;99;rttPktLoss.sd;0
10.161.71.250;100;rttPktLoss.sd;0
10.161.71.250;1;rttPktLoss.ds;0
10.161.71.250;2;rttPktLoss.ds;0
10.161.71.250;3;rttPktLoss.ds;0
10.161.71.250;4;rttPktLoss.ds;0
10.161.71.250;5;rttPktLoss.ds;0
10.161.71.250;6;rttPktLoss.ds;0
10.161.71.250;7;rttPktLoss.ds;0
10.161.71.250;8;rttPktLoss.ds;0
10.161.71.250;9;rttPktLoss.ds;0
10.161.71.250;10;rttPktLoss.ds;0
10.161.71.250;11;rttPktLoss.ds;0
10.161.71.250;12;rttPktLoss.ds;0
10.161.71.250;13;rttPktLoss.ds;0
10.161.71.250;14;rttPktLoss.ds;0
10.161.71.250;15;rttPktLoss.ds;0
10.161.71.250;16;rttPktLoss.ds;0
10.161.71.250;17;rttPktLoss.ds;0
10.161.71.250;18;rttPktLoss.ds;0
10.161.71.250;19;rttPktLoss.ds;0
10.161.71.250;20;rttPktLoss.ds;0
10.161.71.250;21;rttPktLoss.ds;0
10.161.71.250;22;rttPktLoss.ds;0
10.161.71.250;23;rttPktLoss.ds;0
10.161.71.250;24;rttPktLoss.ds;0
10.161.71.250;25;rttPktLoss.ds;0
10.161.71.250;26;rttPktLoss.ds;0
10.161.71.250;27;rttPktLoss.ds;0
10.161.71.250;28;rttPktLoss.ds;0
10.161.71.250;29;rttPktLoss.ds;0
10.161.71.250;30;rttPktLoss.ds;0
10.161.71.250;31;rttPktLoss.ds;0
10.161.71.250;32;rttPktLoss.ds;0
10.161.71.250;33;rttPktLoss.ds;0
10.161.71.250;34;rttPktLoss.ds;0
10.161.71.250;35;rttPktLoss.ds;0
10.161.71.250;36;rttPktLoss.ds;0
10.161.71.250;37;rttPktLoss.ds;0
10.161.71.250;38;rttPktLoss.ds;0
10.161.71.250;39;rttPktLoss.ds;0
10.161.71.250;40;rttPktLoss.ds;0
10.161.71.250;41;rttPktLoss.ds;0
10.161.71.250;42;rttPktLoss.ds;0
10.161.71.250;43;rttPktLoss.ds;0
10.161.71.250;44;rttPktLoss.ds;0
10.161.71.250;45;rttPktLoss.ds;0
10.161.71.250;46;rttPktLoss.ds;0
10.161.71.250;47;rttPktLoss.ds;0
10.161.71.250;48;rttPktLoss.ds;0
10.161.71.250;49;rttPktLoss.ds;0
10.161.71.250;50;rttPktLoss.ds;0
10.161.71.250;51;rttPktLoss.ds;0
10.161.71.250;52;rttPktLoss.ds;0
10.161.71.250;53;rttPktLoss.ds;0
10.161.71.250;54;rttPktLoss.ds;0
10.161.71.250;55;rttPktLoss.ds;0
10.161.71.250;56;rttPktLoss.ds;0
10.161.71.250;57;rttPktLoss.ds;0
10.161.71.250;58;rttPktLoss.ds;0
10.161.71.250;59;rttPktLoss.ds;0
10.161.71.250;60;rttPktLoss.ds;0
10.161.71.250;61;rttPktLoss.ds;0
10.161.71.250;62;rttPktLoss.ds;0
10.161.71.250;63;rttPktLoss.ds;0
10.161.71.250;64;rttPktLoss.ds;0
10.161.71.250;65;rttPktLoss.ds;0
10.161.71.250;66;rttPktLoss.ds;0
10.161.71.250;67;rttPktLoss.ds;0
10.161.71.250;68;rttPktLoss.ds;0
10.161.71.250;69;rttPktLoss.ds;0
10.161.71.250;70;rttPktLoss.ds;0
10.161.71.250;71;rttPktLoss.ds;0
10.161.71.250;72;rttPktLoss.ds;0
10.161.71.250;73;rttPktLoss.ds;0
10.161.71.250;74;rttPktLoss.ds;0
10.161.71.250;75;rttPktLoss.ds;0
10.161.71.250;76;rttPktLoss.ds;0
10.161.71.250;77;rttPktLoss.ds;0
10.161.71.250;78;rttPktLoss.ds;0
10.161.71.250;79;rttPktLoss.ds;0
10.161.71.250;80;rttPktLoss.ds;0
10.161.71.250;81;rttPktLoss.ds;0
10.161.71.250;82;rttPktLoss.ds;0
10.161.71.250;83;rttPktLoss.ds;0
10.161.71.250;84;rttPktLoss.ds;0
10.161.71.250;85;rttPktLoss.ds;0
10.161.71.250;86;rttPktLoss.ds;0
10.161.71.250;87;rttPktLoss.ds;0
10.161.71.250;88;rttPktLoss.ds;0
10.161.71.250;89;rttPktLoss.ds;0
10.161.71.250;90;rttPktLoss.ds;0
10.161.71.250;91;rttPktLoss.ds;0
10.161.71.250;92;rttPktLoss.ds;0
10.161.71.250;93;rttPktLoss.ds;0
10.161.71.250;94;rttPktLoss.ds;0
10.161.71.250;95;rttPktLoss.ds;0
10.161.71.250;96;rttPktLoss.ds;0
10.161.71.250;97;rttPktLoss.ds;0
10.161.71.250;98;rttPktLoss.ds;0
10.161.71.250;99;rttPktLoss.ds;0
10.161.71.250;100;rttPktLoss.ds;0
10.161.71.250;1;owDelayMin.sd;0
10.161.71.250;2;owDelayMin.sd;0
10.161.71.250;3;owDelayMin.sd;0
10.161.71.250;4;owDelayMin.sd;0
10.161.71.250;5;owDelayMin.sd;0
10.161.71.250;6;owDelayMin.sd;0
10.161.71.250;7;owDelayMin.sd;0
10.161.71.250;8;owDelayMin.sd;0
10.161.71.250;9;owDelayMin.sd;0
10.161.71.250;10;owDelayMin.sd;0
10.161.71.250;11;owDelayMin.sd;0
10.161.71.250;12;owDelayMin.sd;0
10.161.71.250;13;owDelayMin.sd;0
10.161.71.250;14;owDelayMin.sd;0
10.161.71.250;15;owDelayMin.sd;0
10.161.71.250;16;owDelayMin.sd;0
10.161.71.250;17;owDelayMin.sd;0
10.161.71.250;18;owDelayMin.sd;0
10.161.71.250;19;owDelayMin.sd;0
10.161.71.250;20;owDelayMin.sd;0
10.161.71.250;21;owDelayMin.sd;0
10.161.71.250;22;owDelayMin.sd;0
10.161.71.250;23;owDelayMin.sd;0
10.161.71.250;24;owDelayMin.sd;0
10.161.71.250;25;owDelayMin.sd;0
10.161.71.250;26;owDelayMin.sd;0
10.161.71.250;27;owDelayMin.sd;0
10.161.71.250;28;owDelayMin.sd;0
10.161.71.250;29;owDelayMin.sd;0
10.161.71.250;30;owDelayMin.sd;0
10.161.71.250;31;owDelayMin.sd;0
10.161.71.250;32;owDelayMin.sd;0
10.161.71.250;33;owDelayMin.sd;0
10.161.71.250;34;owDelayMin.sd;0
10.161.71.250;35;owDelayMin.sd;0
10.161.71.250;36;owDelayMin.sd;0
10.161.71.250;37;owDelayMin.sd;0
10.161.71.250;38;owDelayMin.sd;0
10.161.71.250;39;owDelayMin.sd;0
10.161.71.250;40;owDelayMin.sd;0
10.161.71.250;41;owDelayMin.sd;0
10.161.71.250;42;owDelayMin.sd;0
10.161.71.250;43;owDelayMin.sd;0
10.161.71.250;44;owDelayMin.sd;0
10.161.71.250;45;owDelayMin.sd;0
10.161.71.250;46;owDelayMin.sd;0
10.161.71.250;47;owDelayMin.sd;0
10.161.71.250;48;owDelayMin.sd;0
10.161.71.250;49;owDelayMin.sd;0
10.161.71.250;50;owDelayMin.sd;0
10.161.71.250;51;owDelayMin.sd;0
10.161.71.250;52;owDelayMin.sd;0
10.161.71.250;53;owDelayMin.sd;0
10.161.71.250;54;owDelayMin.sd;0
10.161.71.250;55;owDelayMin.sd;0
10.161.71.250;56;owDelayMin.sd;0
10.161.71.250;57;owDelayMin.sd;0
10.161.71.250;58;owDelayMin.sd;0
10.161.71.250;59;owDelayMin.sd;0
